,accession,hit_id,hit_def,expect,score,positives,gaps
1103,1105,gnl|BL_ORD_ID|1105,"YDR194C MSS116 SGDID:S000002602, Chr IV from 847946-845952, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",6.41146e-36,361.0,199,29
46,2532,gnl|BL_ORD_ID|2532,"YHR065C RRP3 SGDID:S000001107, Chr VIII from 229037-227532, Genome Release 64-3-1, reverse complement, Verified ORF, ""Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity""",1.86034e-38,361.0,213,39
537,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",1.64087e-36,360.0,179,65
559,444,gnl|BL_ORD_ID|444,"YBR237W PRP5 SGDID:S000000441, Chr II from 691969-694518, Genome Release 64-3-1, Verified ORF, ""RNA helicase in the DEAD-box family; necessary for prespliceosome formation, bridges U1 and U2 snRNPs and enables stable U2 snRNP association with intron RNA""",1.1524e-35,360.0,201,68
429,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",1.18069e-36,358.0,179,65
90,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",1.03407e-36,358.0,179,65
510,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",9.80668e-37,358.0,179,65
456,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",1.18069e-36,358.0,179,65
145,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",9.80668e-37,358.0,179,65
179,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",1.18069e-36,358.0,179,65
483,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",1.03407e-36,358.0,179,65
235,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",6.53725e-36,357.0,185,67
207,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",8.3022e-36,356.0,184,68
1156,347,gnl|BL_ORD_ID|347,"YBR142W MAK5 SGDID:S000000346, Chr II from 528317-530638, Genome Release 64-3-1, Verified ORF, ""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",1.01628e-35,355.0,186,71
1018,1804,gnl|BL_ORD_ID|1804,"YFL002C SPB4 SGDID:S000001894, Chr VI from 146934-145114, Genome Release 64-3-1, reverse complement, Verified ORF, ""Putative ATP-dependent RNA helicase; nucleolar protein required for synthesis of 60S ribosomal subunits at a late step in the pathway; sediments with 66S pre-ribosomes in sucrose gradients""",7.12424e-36,355.0,175,23
743,347,gnl|BL_ORD_ID|347,"YBR142W MAK5 SGDID:S000000346, Chr II from 528317-530638, Genome Release 64-3-1, Verified ORF, ""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",1.60611e-36,354.0,198,80
742,1154,gnl|BL_ORD_ID|1154,"YDR243C PRP28 SGDID:S000002651, Chr IV from 950284-948518, Genome Release 64-3-1, reverse complement, Verified ORF, ""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",6.03578e-37,354.0,188,34
714,347,gnl|BL_ORD_ID|347,"YBR142W MAK5 SGDID:S000000346, Chr II from 528317-530638, Genome Release 64-3-1, Verified ORF, ""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",1.31311e-36,353.0,198,80
713,1154,gnl|BL_ORD_ID|1154,"YDR243C PRP28 SGDID:S000002651, Chr IV from 950284-948518, Genome Release 64-3-1, reverse complement, Verified ORF, ""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",4.41212e-37,353.0,187,34
987,2992,gnl|BL_ORD_ID|2992,"YJL138C TIF2 SGDID:S000003674, Chr X from 154691-153504, Genome Release 64-3-1, reverse complement, Verified ORF, ""Translation initiation factor eIF4A; DEAD-box RNA helicase that couples ATPase activity to mRNA binding and unwinding; ATP hydrolysis accelerates the recruitment of mRNA during 48S preinitiation complex (PIC) assembly; ATPase activity stimulated by either eIF4G1 or by the PIC in an eIF3g and eIFGi subunit-dependent manner, independent of eIF4E and eIF4G; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E and eIF4G; protein abundance increases in response to DNA replication stress""",4.08094e-37,353.0,176,24
986,3551,gnl|BL_ORD_ID|3551,"YKR059W TIF1 SGDID:S000001767, Chr XI from 554987-556174, Genome Release 64-3-1, Verified ORF, ""Translation initiation factor eIF4A; DEAD-box RNA helicase that couples ATPase activity to mRNA binding and unwinding; ATP hydrolysis accelerates the recruitment of mRNA during 48S preinitiation complex (PIC) assembly; ATPase activity stimulated by either eIF4G1 or by the PIC in an eIF3g and eIFGi subunit-dependent manner, independent of eIF4E and eIF4G; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E and eIF4G; protein abundance increases in response to DNA replication stress""",4.08094e-37,353.0,176,24
1157,1105,gnl|BL_ORD_ID|1105,"YDR194C MSS116 SGDID:S000002602, Chr IV from 847946-845952, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",1.42579e-35,352.0,189,48
870,3098,gnl|BL_ORD_ID|3098,"YJL033W HCA4 SGDID:S000003570, Chr X from 383837-386149, Genome Release 64-3-1, Verified ORF, ""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",1.71042e-36,352.0,186,25
897,3098,gnl|BL_ORD_ID|3098,"YJL033W HCA4 SGDID:S000003570, Chr X from 383837-386149, Genome Release 64-3-1, Verified ORF, ""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",1.71042e-36,352.0,186,25
924,3098,gnl|BL_ORD_ID|3098,"YJL033W HCA4 SGDID:S000003570, Chr X from 383837-386149, Genome Release 64-3-1, Verified ORF, ""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",1.71042e-36,352.0,186,25
208,1105,gnl|BL_ORD_ID|1105,"YDR194C MSS116 SGDID:S000002602, Chr IV from 847946-845952, Genome Release 64-3-1, reverse complement, Verified ORF, ""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",5.76016e-35,352.0,193,36
656,3940,gnl|BL_ORD_ID|3940,"YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-3-1, reverse complement, Verified ORF, ""DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",2.68901e-35,352.0,156,34
1104,347,gnl|BL_ORD_ID|347,"YBR142W MAK5 SGDID:S000000346, Chr II from 528317-530638, Genome Release 64-3-1, Verified ORF, ""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",1.39835e-34,352.0,194,64
113,837,gnl|BL_ORD_ID|837,"YDL084W SUB2 SGDID:S000002242, Chr IV from 305237-306577, Genome Release 64-3-1, Verified ORF, ""Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56; relocalizes from nucleus to cytoplasm upon DNA replication stress""",3.67399e-37,351.0,159,20
923,1804,gnl|BL_ORD_ID|1804,"YFL002C SPB4 SGDID:S000001894, Chr VI from 146934-145114, Genome Release 64-3-1, reverse complement, Verified ORF, ""Putative ATP-dependent RNA helicase; nucleolar protein required for synthesis of 60S ribosomal subunits at a late step in the pathway; sediments with 66S pre-ribosomes in sucrose gradients""",8.96476e-37,351.0,188,31
895,1954,gnl|BL_ORD_ID|1954,"YGL171W ROK1 SGDID:S000003139, Chr VII from 182390-184084, Genome Release 64-3-1, Verified ORF, ""RNA-dependent ATPase; involved in pre-rRNA processing at sites A0, A1, and A2, and in control of cell cycle progression; contains two upstream open reading frames (uORFs) in 5' untranslated region which regulate translation""",7.66578e-37,351.0,189,17
869,1804,gnl|BL_ORD_ID|1804,"YFL002C SPB4 SGDID:S000001894, Chr VI from 146934-145114, Genome Release 64-3-1, reverse complement, Verified ORF, ""Putative ATP-dependent RNA helicase; nucleolar protein required for synthesis of 60S ribosomal subunits at a late step in the pathway; sediments with 66S pre-ribosomes in sucrose gradients""",8.96476e-37,351.0,188,31
868,1954,gnl|BL_ORD_ID|1954,"YGL171W ROK1 SGDID:S000003139, Chr VII from 182390-184084, Genome Release 64-3-1, Verified ORF, ""RNA-dependent ATPase; involved in pre-rRNA processing at sites A0, A1, and A2, and in control of cell cycle progression; contains two upstream open reading frames (uORFs) in 5' untranslated region which regulate translation""",7.66578e-37,351.0,189,17
922,1954,gnl|BL_ORD_ID|1954,"YGL171W ROK1 SGDID:S000003139, Chr VII from 182390-184084, Genome Release 64-3-1, Verified ORF, ""RNA-dependent ATPase; involved in pre-rRNA processing at sites A0, A1, and A2, and in control of cell cycle progression; contains two upstream open reading frames (uORFs) in 5' untranslated region which regulate translation""",7.66578e-37,351.0,189,17
896,1804,gnl|BL_ORD_ID|1804,"YFL002C SPB4 SGDID:S000001894, Chr VI from 146934-145114, Genome Release 64-3-1, reverse complement, Verified ORF, ""Putative ATP-dependent RNA helicase; nucleolar protein required for synthesis of 60S ribosomal subunits at a late step in the pathway; sediments with 66S pre-ribosomes in sucrose gradients""",8.96476e-37,351.0,188,31
47,837,gnl|BL_ORD_ID|837,"YDL084W SUB2 SGDID:S000002242, Chr IV from 305237-306577, Genome Release 64-3-1, Verified ORF, ""Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56; relocalizes from nucleus to cytoplasm upon DNA replication stress""",2.90807e-37,350.0,171,18
658,347,gnl|BL_ORD_ID|347,"YBR142W MAK5 SGDID:S000000346, Chr II from 528317-530638, Genome Release 64-3-1, Verified ORF, ""Essential nucleolar protein; putative DEAD-box RNA helicase required for maintenance of M1 dsRNA virus; involved in biogenesis of large (60S) ribosomal subunits""",1.46779e-34,350.0,205,74
925,444,gnl|BL_ORD_ID|444,"YBR237W PRP5 SGDID:S000000441, Chr II from 691969-694518, Genome Release 64-3-1, Verified ORF, ""RNA helicase in the DEAD-box family; necessary for prespliceosome formation, bridges U1 and U2 snRNPs and enables stable U2 snRNP association with intron RNA""",6.40516e-36,348.0,171,30
314,763,gnl|BL_ORD_ID|763,"YDL160C DHH1 SGDID:S000002319, Chr IV from 171930-170410, Genome Release 64-3-1, reverse complement, Verified ORF, ""Cytoplasmic DEAD-box helicase and mRNA decapping activator; interacts with decapping and deadenylase complexes to coordinate mRNA decapping and decay; regulates general translational repression; translational activator of select mRNAs during filamentous growth, mating and autophagy; cooperates with Ngr1p to promote specific mRNA decay; ATP- and RNA-bound form promotes processing body assembly, while ATPase stimulation by Not1p promotes disassembly; forms cytoplasmic foci on replication stress""",4.50381e-35,348.0,188,91
